Time(ms);AccX(m/s^2);AccY(m/s^2);AccZ(m/s^2);MagX(gauss);MagY(gauss);MagZ(gauss);GyroX(dps);GyroY(dps);GyroZ(dps)
2763.0;-0.57;0.14;10.0;-0.06;-0.03;-0.23;-12.25;80.01;-12.25
2764.0;-0.14;0.55;9.63;-0.06;-0.03;-0.23;-9.73;70.28;-9.73
2765.0;-0.98;0.86;10.12;-0.05;-0.04;-0.25;-14.07;70.07;-14.07
2766.0;0.14;0.15;9.53;-0.05;-0.04;-0.25;-12.6;70.35;-12.6
2767.0;0.16;0.21;9.76;-0.05;-0.04;-0.25;-13.3;68.74;-13.3
2768.0;0.42;0.14;9.71;-0.04;-0.04;-0.23;-12.88;62.09;-12.88
2769.0;0.62;0.28;9.8;-0.04;-0.04;-0.23;-12.46;55.86;-12.46
2770.0;0.75;0.41;9.91;-0.04;-0.04;-0.23;-11.41;50.96;-11.41
2773.0;0.1;0.09;9.67;-0.02;-0.04;-0.25;-11.2;45.5;-11.2
2774.0;0.37;0.45;9.6;-0.01;-0.04;-0.24;-10.5;46.62;-10.5
2775.0;0.43;0.58;9.53;-0.01;-0.04;-0.24;-10.43;46.69;-10.43
2776.0;0.53;0.62;9.54;-0.01;-0.04;-0.24;-9.52;47.11;-9.52
2777.0;0.66;0.69;9.55;-0.01;-0.04;-0.26;-7.77;47.81;-7.77
2778.0;1.17;0.41;9.81;0.0;-0.04;-0.26;-7.49;48.58;-7.49
2779.0;1.38;0.68;9.83;0.0;-0.04;-0.26;-7.49;44.59;-7.49
2780.0;1.28;0.44;9.88;0.02;-0.05;-0.23;-6.44;39.48;-6.44
2781.0;1.39;0.55;9.7;0.02;-0.05;-0.23;-5.67;36.96;-5.67
2782.0;1.35;0.57;9.66;0.02;-0.05;-0.23;-5.11;34.58;-5.11
2783.0;1.3;0.39;9.61;0.02;-0.05;-0.24;-4.55;33.53;-4.55
2786.0;1.0;0.39;9.57;0.02;-0.05;-0.24;-3.08;32.97;-3.08
2787.0;0.97;0.66;9.36;0.04;-0.06;-0.23;-2.52;34.51;-2.52
2788.0;0.87;0.85;9.42;0.04;-0.06;-0.23;0.14;35.49;0.14
2789.0;1.4;0.69;9.68;0.04;-0.06;-0.23;0.7;37.1;0.7
2790.0;1.56;0.8;9.52;0.04;-0.06;-0.24;0.7;18.06;0.7
2791.0;1.69;0.62;9.58;0.04;-0.06;-0.24;1.54;34.51;1.54
2792.0;1.83;0.71;9.59;0.04;-0.06;-0.24;1.26;31.57;1.26
2793.0;1.79;0.64;9.5;0.04;-0.06;-0.24;1.68;29.54;1.68
2794.0;1.77;0.75;9.39;0.04;-0.06;-0.24;2.38;28.0;2.38
2797.0;1.85;0.55;9.44;0.05;-0.05;-0.23;2.73;20.51;2.73
2798.0;1.67;0.53;9.48;0.05;-0.05;-0.23;2.45;17.01;2.45
2799.0;1.74;0.72;9.43;0.05;-0.05;-0.23;2.8;13.51;2.8
2800.0;1.85;0.64;9.31;0.05;-0.05;-0.23;3.99;9.73;3.99
2801.0;1.74;0.53;9.07;0.05;-0.05;-0.23;3.15;9.66;3.15
2802.0;1.72;0.6;9.17;0.06;-0.06;-0.22;3.01;8.19;3.01
2803.0;1.81;0.59;9.04;0.06;-0.06;-0.22;2.73;6.37;2.73
2804.0;2.14;0.53;9.3;0.06;-0.06;-0.22;2.31;4.2;2.31
2805.0;2.2;0.68;9.32;0.06;-0.05;-0.23;3.08;0.84;3.08
2806.0;2.23;0.52;9.23;0.06;-0.05;-0.23;5.18;-5.25;5.18
2807.0;2.67;0.29;9.23;0.06;-0.05;-0.23;3.15;-7.35;3.15
2810.0;2.21;0.54;9.22;0.07;-0.06;-0.23;3.43;-25.2;3.43
2811.0;1.83;0.21;9.16;0.05;-0.06;-0.22;4.2;-30.31;4.2
2812.0;1.67;0.42;9.16;0.05;-0.06;-0.22;2.66;-29.12;2.66
2813.0;1.29;0.65;8.89;0.05;-0.06;-0.22;4.62;-26.95;4.62
2814.0;1.08;0.43;8.99;0.05;-0.05;-0.23;4.27;-20.86;4.27
2815.0;0.76;0.62;8.91;0.05;-0.05;-0.23;3.85;-15.47;3.85
2816.0;0.92;0.8;9.11;0.05;-0.05;-0.23;4.27;-7.7;4.27
2817.0;1.11;0.43;9.21;0.04;-0.06;-0.23;3.71;-2.45;3.71
2818.0;1.54;0.55;9.3;0.04;-0.06;-0.23;3.22;0.98;3.22
2819.0;1.66;0.41;9.52;0.04;-0.06;-0.23;3.01;1.61;3.01
2820.0;1.56;0.56;9.55;0.05;-0.04;-0.24;2.1;3.15;2.1
2823.0;1.68;0.52;9.64;0.04;-0.05;-0.24;0.56;1.54;0.56
2824.0;1.58;0.45;9.6;0.04;-0.05;-0.24;-0.56;3.15;-0.56
2825.0;1.31;0.51;9.6;0.04;-0.05;-0.24;-0.42;3.71;-0.42
2826.0;1.24;0.61;9.47;0.05;-0.06;-0.24;-0.14;5.11;-0.14
2827.0;0.9;0.53;9.27;0.05;-0.06;-0.24;0.07;9.94;0.07
2828.0;0.97;0.52;9.17;0.05;-0.06;-0.24;-0.28;17.29;-0.28
2829.0;1.27;0.64;9.36;0.05;-0.06;-0.23;-1.54;20.93;-1.54
2830.0;1.74;0.6;9.38;0.05;-0.06;-0.23;-0.35;19.53;-0.35
2831.0;1.84;0.43;9.47;0.05;-0.06;-0.23;-0.21;21.49;-0.21
2832.0;1.96;0.57;9.68;0.06;-0.06;-0.23;-1.05;22.47;-1.05
2833.0;1.96;0.45;9.63;0.06;-0.06;-0.23;-0.84;20.37;-0.84
2834.0;1.9;0.45;9.59;0.06;-0.06;-0.23;-0.35;20.3;-0.35
2835.0;1.87;0.35;9.5;0.06;-0.06;-0.23;-1.19;20.09;-1.19
2836.0;1.78;0.42;9.57;0.06;-0.06;-0.23;-2.52;21.63;-2.52
2837.0;2.0;0.38;9.65;0.06;-0.06;-0.23;-2.94;19.18;-2.94
2838.0;1.77;0.49;9.46;0.06;-0.06;-0.23;-2.87;14.42;-2.87
2839.0;2.05;0.58;9.12;0.07;-0.05;-0.24;-2.17;14.77;-2.17
2840.0;1.88;0.39;9.36;0.07;-0.05;-0.24;-3.71;14.91;-3.71
2841.0;1.85;0.44;9.27;0.07;-0.05;-0.24;-3.5;15.33;-3.5
2842.0;1.66;0.57;9.13;0.07;-0.06;-0.21;-2.17;20.72;-2.17
2843.0;1.75;0.26;9.69;0.07;-0.06;-0.21;-2.38;20.58;-2.38
2844.0;1.37;0.27;9.63;0.07;-0.06;-0.21;-3.29;20.86;-3.29
2845.0;2.08;0.51;9.55;0.07;-0.05;-0.22;-5.74;17.78;-5.74
2848.0;2.1;0.9;9.31;0.06;-0.06;-0.22;-6.44;8.4;-6.44
2849.0;2.09;0.54;9.14;0.06;-0.06;-0.22;-5.18;8.4;-5.18
2850.0;2.2;0.54;9.08;0.06;-0.06;-0.22;-5.67;10.22;-5.67
2851.0;2.13;0.15;8.99;0.08;-0.05;-0.21;-7.98;12.88;-7.98
2852.0;1.87;0.29;9.15;0.08;-0.05;-0.21;-5.67;13.79;-5.67
2853.0;2.06;0.48;9.15;0.08;-0.05;-0.21;-5.11;14.42;-5.11
2854.0;2.03;0.7;9.12;0.08;-0.05;-0.23;-5.67;13.79;-5.67
2855.0;2.11;0.56;9.41;0.08;-0.05;-0.23;-5.25;14.21;-5.25
2856.0;2.2;0.87;9.12;0.08;-0.05;-0.23;-6.09;16.03;-6.09
2857.0;2.35;0.65;9.25;0.08;-0.07;-0.23;-6.09;16.73;-6.09
2858.0;2.34;0.57;9.16;0.08;-0.07;-0.23;-5.11;16.87;-5.11
2859.0;2.09;0.45;9.27;0.08;-0.07;-0.23;-7.21;20.37;-7.21
2860.0;2.65;0.55;9.04;0.08;-0.07;-0.23;-4.9;13.51;-4.9
2861.0;2.72;0.4;8.99;0.08;-0.07;-0.23;-5.53;11.62;-5.53
2862.0;2.62;0.8;9.09;0.08;-0.07;-0.23;-7.77;10.08;-7.77
2863.0;2.49;0.5;8.96;0.09;-0.06;-0.22;-5.25;10.36;-5.25
2864.0;2.3;0.52;9.04;0.09;-0.06;-0.22;-4.69;10.64;-4.69
2865.0;2.15;0.73;9.29;0.09;-0.06;-0.22;-5.18;12.04;-5.18
2866.0;2.39;0.58;9.22;0.1;-0.06;-0.23;-4.83;11.69;-4.83
2867.0;2.27;0.73;9.26;0.1;-0.06;-0.23;-5.46;12.88;-5.46
2868.0;2.54;0.52;9.16;0.1;-0.06;-0.23;-4.76;13.09;-4.76
2869.0;2.94;0.61;9.38;0.1;-0.07;-0.23;-3.85;11.48;-3.85
2872.0;3.29;0.69;9.35;0.1;-0.07;-0.22;-3.36;0.35;-3.36
2873.0;3.27;0.55;9.21;0.1;-0.07;-0.22;-1.75;-6.16;-1.75
2874.0;3.12;0.61;9.2;0.1;-0.07;-0.22;-1.26;-11.2;-1.26
2875.0;2.8;0.73;9.12;0.1;-0.06;-0.22;-0.21;-14.56;-0.21
2876.0;2.46;0.7;9.24;0.1;-0.06;-0.22;-0.49;-16.03;-0.49
2877.0;2.26;0.64;9.14;0.1;-0.06;-0.22;-2.17;-15.05;-2.17
2878.0;2.22;0.62;9.05;0.1;-0.06;-0.23;-0.98;-15.89;-0.98
2879.0;2.29;0.5;9.09;0.1;-0.06;-0.23;0.84;-17.15;0.84
2880.0;2.15;0.58;9.08;0.1;-0.06;-0.23;0.7;-16.73;0.7
2881.0;2.32;0.55;9.02;0.09;-0.06;-0.22;1.19;-16.59;1.19
2882.0;2.71;0.43;9.17;0.09;-0.06;-0.22;1.33;-17.36;1.33
2886.0;3.03;0.53;9.27;0.09;-0.06;-0.24;1.89;-32.2;1.89
2887.0;2.8;0.42;9.33;0.09;-0.07;-0.23;2.31;-38.01;2.31
2888.0;2.59;0.61;9.28;0.09;-0.07;-0.23;1.96;-42.56;1.96
2889.0;2.15;0.33;9.37;0.09;-0.07;-0.23;1.75;-45.57;1.75
2890.0;1.89;0.57;9.26;0.09;-0.07;-0.23;1.82;-45.15;1.82
2891.0;1.36;0.78;9.3;0.07;-0.06;-0.23;1.12;-43.19;1.12
2892.0;1.39;0.73;9.25;0.07;-0.06;-0.23;0.56;-40.6;0.56
2893.0;1.46;0.58;9.27;0.07;-0.06;-0.23;0.42;-37.45;0.42
2894.0;1.73;0.65;9.28;0.07;-0.07;-0.23;0.0;-37.1;0.0
2895.0;1.72;0.66;9.33;0.07;-0.07;-0.23;0.77;-38.22;0.77
2896.0;1.69;0.62;9.35;0.07;-0.07;-0.23;2.31;-39.27;2.31
2897.0;1.67;0.77;9.5;0.06;-0.06;-0.24;2.45;-39.9;2.45
2898.0;1.46;0.86;9.63;0.06;-0.06;-0.24;2.38;-39.83;2.38
2899.0;1.46;0.75;9.82;0.06;-0.06;-0.24;2.8;-38.71;2.8
2900.0;1.36;0.79;9.67;0.06;-0.07;-0.23;2.73;-37.59;2.73
2901.0;1.68;0.7;9.77;0.06;-0.07;-0.23;3.92;-37.52;3.92
2902.0;1.67;0.52;9.74;0.06;-0.07;-0.23;4.2;-39.41;4.2
2903.0;1.57;0.47;9.67;0.04;-0.06;-0.23;4.48;-39.41;4.48
2904.0;1.31;0.56;9.63;0.04;-0.06;-0.23;4.69;-38.57;4.69
2905.0;0.97;0.73;9.5;0.04;-0.06;-0.23;4.76;-35.84;4.76
2906.0;0.67;0.74;9.55;0.04;-0.06;-0.23;5.25;-33.25;5.25
2907.0;0.62;0.59;9.58;0.04;-0.06;-0.23;5.32;-29.75;5.32
2908.0;0.58;0.47;7.65;0.04;-0.06;-0.23;2.73;-23.38;2.73
2909.0;1.08;0.71;9.73;0.03;-0.06;-0.24;3.99;-26.04;3.99
2910.0;0.9;0.71;9.56;0.03;-0.06;-0.24;4.2;-27.23;4.2
2911.0;1.46;0.46;9.62;0.03;-0.06;-0.24;4.69;-28.14;4.69
2912.0;1.56;0.47;9.83;0.03;-0.05;-0.23;4.13;-31.43;4.13
2913.0;1.13;0.62;9.64;0.03;-0.05;-0.23;3.36;-32.83;3.36
2914.0;1.72;4.99;10.29;0.03;-0.05;-0.23;8.26;-6.65;8.26
2915.0;1.0;0.25;9.69;0.02;-0.05;-0.24;0.56;-38.36;0.56
2916.0;1.18;0.69;9.75;0.02;-0.05;-0.24;0.35;-41.44;0.35
2917.0;1.18;0.73;9.73;0.02;-0.05;-0.24;1.19;-49.63;1.19
2918.0;0.93;0.72;9.58;0.0;-0.07;-0.23;1.75;-55.23;1.75
2919.0;0.95;0.52;9.64;0.0;-0.07;-0.23;2.59;-59.57;2.59
2920.0;0.59;0.73;9.67;0.0;-0.07;-0.23;2.94;-63.77;2.94
2922.0;0.27;0.22;9.63;-0.02;-0.06;-0.24;6.3;-66.99;6.3
2923.0;-0.43;0.5;9.57;-0.02;-0.06;-0.24;6.65;-61.67;6.65
2924.0;-0.73;0.48;9.32;-0.04;-0.04;-0.24;6.37;-53.62;6.37
2925.0;-0.98;0.42;9.07;-0.04;-0.04;-0.24;6.58;-47.32;6.58
2926.0;-1.05;0.27;9.11;-0.04;-0.04;-0.24;6.65;-33.81;6.65
2927.0;-0.7;0.22;9.35;-0.04;-0.04;-0.24;4.76;-25.06;4.76
2928.0;-0.7;0.42;9.61;-0.04;-0.04;-0.24;5.18;-16.52;5.18
2929.0;-0.63;0.47;9.71;-0.04;-0.04;-0.24;4.41;-10.08;4.41
2930.0;-0.31;0.5;9.94;-0.04;-0.03;-0.24;4.06;-5.74;4.06
2931.0;0.04;0.52;9.93;-0.04;-0.03;-0.24;3.92;-3.71;3.92
2932.0;0.33;0.54;9.9;-0.04;-0.03;-0.24;4.13;-4.27;4.13
2935.0;0.17;0.6;9.58;-0.04;-0.04;-0.25;1.82;-6.86;1.82
2936.0;0.08;0.61;9.6;-0.04;-0.04;-0.23;1.05;-6.44;1.05
2937.0;0.04;0.49;9.66;-0.04;-0.04;-0.23;-0.21;-5.88;-0.21
2938.0;-0.01;0.58;9.72;-0.04;-0.04;-0.23;-1.26;-5.95;-1.26
2939.0;-0.26;0.39;9.65;-0.04;-0.04;-0.23;-1.75;-5.11;-1.75
2940.0;-0.39;0.5;9.64;-0.06;-0.04;-0.24;-2.1;-2.38;-2.1
2941.0;-0.33;0.67;9.76;-0.06;-0.04;-0.24;-1.75;-0.98;-1.75
2942.0;-0.4;0.77;9.83;-0.06;-0.04;-0.24;-0.77;1.05;-0.77
2943.0;-0.34;0.9;9.75;-0.05;-0.04;-0.25;-1.12;3.01;-1.12
2946.0;0.45;0.8;10.19;-0.04;-0.04;-0.23;1.4;-0.35;1.4
2947.0;0.86;0.74;10.33;-0.04;-0.04;-0.23;3.08;-7.35;3.08
2948.0;0.78;0.76;10.18;-0.04;-0.04;-0.23;8.19;-15.96;8.19
2949.0;0.93;0.6;10.09;-0.04;-0.03;-0.24;12.88;-22.61;12.88
2950.0;0.39;0.19;10.27;-0.04;-0.03;-0.24;8.54;-27.09;8.54
2951.0;0.08;-0.36;9.78;-0.04;-0.03;-0.24;9.59;-26.04;9.59
2952.0;0.41;0.05;9.63;-0.06;-0.03;-0.25;14.07;-24.57;14.07
2953.0;-0.19;-0.06;9.68;-0.06;-0.03;-0.25;9.8;-25.34;9.8
2954.0;-0.32;-0.31;9.37;-0.06;-0.03;-0.25;10.71;-25.06;10.71
2955.0;0.17;0.0;9.53;-0.06;-0.03;-0.25;9.1;-29.47;9.1
2957.0;-0.16;0.28;9.58;-0.06;-0.03;-0.25;7.28;-35.14;7.28
2958.0;-0.05;0.42;9.44;-0.07;-0.03;-0.25;10.29;-40.88;10.29
2959.0;-0.36;0.21;9.38;-0.07;-0.03;-0.25;10.92;-43.33;10.92
2960.0;-0.83;0.06;9.4;-0.07;-0.03;-0.25;11.62;-45.36;11.62
2961.0;-1.34;0.14;9.32;-0.08;-0.02;-0.24;11.9;-42.35;11.9
2962.0;-1.32;0.42;9.3;-0.08;-0.02;-0.24;10.22;-40.18;10.22
2963.0;-1.4;0.38;8.3;-0.08;-0.02;-0.24;11.13;-38.92;11.13
2964.0;-5.81;-3.04;7.36;-0.09;-0.02;-0.25;-1.68;-1.68;-1.68
2965.0;-1.4;1.28;8.84;-0.09;-0.02;-0.25;2.31;15.82;2.31
2966.0;-1.46;0.51;8.97;-0.09;-0.02;-0.25;-0.84;25.55;-0.84
2967.0;-0.42;0.39;8.97;-0.08;-0.04;-0.24;-4.27;26.18;-4.27
2968.0;0.47;0.45;9.2;-0.08;-0.04;-0.24;-0.35;13.3;-0.35
2969.0;0.16;0.62;9.17;-0.08;-0.04;-0.24;3.08;2.1;3.08
2972.0;-0.73;0.14;9.53;-0.07;-0.03;-0.24;5.18;-15.33;5.18
2973.0;-1.06;-0.09;9.76;-0.07;-0.02;-0.23;3.22;-11.97;3.22
2974.0;-0.93;0.06;9.81;-0.07;-0.02;-0.23;1.68;-7.63;1.68
2975.0;-0.99;0.11;9.91;-0.07;-0.02;-0.23;2.1;-6.02;2.1
2976.0;1.81;0.24;10.09;-0.07;-0.03;-0.24;2.59;-9.45;2.59
2977.0;1.62;0.58;9.58;-0.07;-0.03;-0.24;9.38;-13.23;9.38
2978.0;2.79;1.03;10.66;-0.07;-0.03;-0.24;17.92;-49.35;17.92
2979.0;-2.86;-0.39;9.4;-0.08;-0.03;-0.25;8.68;-51.24;8.68
2980.0;-3.41;0.17;9.04;-0.08;-0.03;-0.25;5.46;-23.38;5.46
2981.0;-2.17;0.12;9.3;-0.08;-0.03;-0.25;5.67;-6.65;5.67
2982.0;-1.28;0.04;9.53;-0.08;-0.02;-0.23;4.48;-0.49;4.48
2983.0;-1.28;-0.07;9.55;-0.08;-0.02;-0.23;4.69;5.32;4.69
2984.0;-1.07;-0.3;9.61;-0.08;-0.02;-0.23;4.62;9.94;4.62
2985.0;-1.19;-0.21;9.64;-0.08;-0.03;-0.25;4.41;14.28;4.41
2986.0;-1.53;-0.14;9.68;-0.08;-0.03;-0.25;4.06;18.69;4.06
2987.0;-1.85;0.1;9.6;-0.08;-0.03;-0.25;4.9;24.15;4.9
2988.0;-1.69;0.15;9.58;-0.08;-0.03;-0.25;4.97;28.98;4.97
2989.0;-1.42;0.2;9.62;-0.08;-0.03;-0.25;3.5;34.09;3.5
2990.0;-0.81;0.09;9.66;-0.08;-0.03;-0.25;4.62;33.88;4.62
2991.0;-0.34;-0.01;9.78;-0.06;-0.03;-0.25;4.83;33.32;4.83
2992.0;-0.33;0.01;9.67;-0.06;-0.03;-0.25;4.41;26.11;4.41
2993.0;-0.53;0.06;9.6;-0.06;-0.03;-0.25;5.46;24.29;5.46
2994.0;-0.42;0.22;9.59;-0.06;-0.03;-0.24;6.65;22.68;6.65
2995.0;-0.04;0.04;9.59;-0.06;-0.02;-0.24;7.7;17.78;7.7
2996.0;0.19;-0.16;9.73;-0.06;-0.02;-0.24;8.26;12.25;8.26
2997.0;0.18;-0.2;9.84;-0.06;-0.02;-0.24;8.47;6.93;8.47
2998.0;-0.17;-0.39;9.81;-0.06;-0.03;-0.25;8.75;3.22;8.75
2999.0;-0.55;-0.16;9.66;-0.06;-0.03;-0.25;8.68;2.17;8.68
3000.0;-1.74;-0.45;9.41;-0.06;-0.03;-0.25;5.46;23.87;5.46
3001.0;-6.38;3.13;-36.32;-0.06;-0.03;-0.25;42.28;215.04;42.28
3002.0;2.17;-1.64;16.4;-0.06;-0.03;-0.25;29.12;20.37;29.12
3003.0;-1.74;-0.23;9.22;-0.06;-0.03;-0.25;8.19;-7.14;8.19
3004.0;-0.4;-0.06;9.55;-0.02;-0.03;-0.26;5.53;3.29;5.53
3005.0;-0.31;-0.07;9.33;-0.02;-0.03;-0.26;6.51;5.6;6.51
3008.0;2.49;0.01;10.61;-0.02;-0.03;-0.25;37.8;9.38;37.8
3009.0;-0.87;-0.14;9.81;-0.02;-0.03;-0.25;8.26;-4.41;8.26
3010.0;0.67;-0.59;9.68;-0.01;-0.03;-0.26;7.42;-4.41;7.42
3011.0;0.64;-0.42;9.76;-0.01;-0.03;-0.26;8.4;-10.5;8.4
3012.0;0.47;-0.56;9.66;-0.01;-0.03;-0.26;7.77;-15.82;7.77
3013.0;0.23;-0.64;9.63;-0.02;-0.03;-0.26;7.7;-17.5;7.7
3014.0;0.37;-0.44;9.88;-0.02;-0.03;-0.26;7.84;-19.04;7.84
3015.0;0.16;-0.48;10.01;-0.02;-0.03;-0.26;8.47;-18.76;8.47
3016.0;0.04;-0.24;10.14;-0.02;-0.02;-0.26;9.24;-17.85;9.24
3017.0;0.05;-0.31;10.19;-0.02;-0.02;-0.26;9.31;-17.99;9.31
3018.0;0.02;-0.29;10.23;-0.02;-0.02;-0.26;9.66;-18.34;9.66
3019.0;-0.07;-0.45;10.21;-0.02;-0.01;-0.26;10.36;-17.71;10.36
3020.0;-0.1;-0.29;9.81;-0.02;-0.01;-0.26;8.89;-16.1;8.89
3021.0;-0.25;-0.5;9.7;-0.02;-0.01;-0.26;8.68;-13.79;8.68
3023.0;-0.56;-0.37;9.56;-0.03;-0.02;-0.27;8.19;-6.44;8.19
3024.0;-0.53;-0.35;9.66;-0.03;-0.02;-0.27;7.42;-1.33;7.42
3025.0;-0.26;-0.37;9.62;-0.02;-0.02;-0.25;6.09;1.12;6.09
3026.0;-0.41;-0.24;9.66;-0.02;-0.02;-0.25;6.09;3.43;6.09
3027.0;-0.3;-0.51;9.75;-0.02;-0.02;-0.25;5.6;5.67;5.6
3028.0;-0.11;-0.62;9.71;-0.02;-0.02;-0.26;4.62;7.7;4.62
3029.0;-0.1;-0.74;9.6;-0.02;-0.02;-0.26;4.34;10.99;4.34
3032.0;0.38;-0.47;9.07;-0.02;-0.02;-0.25;2.1;20.58;2.1
3033.0;0.18;-0.39;8.94;-0.02;-0.02;-0.25;2.31;21.84;2.31
3034.0;0.01;-0.29;9.05;0.0;-0.02;-0.26;1.33;23.17;1.33
3035.0;0.0;-0.32;9.0;0.0;-0.02;-0.26;0.28;25.13;0.28
3036.0;0.07;-0.43;9.17;0.0;-0.02;-0.26;-1.61;27.44;-1.61
3037.0;0.11;-0.58;9.17;0.0;-0.02;-0.26;-2.8;29.19;-2.8
3038.0;0.14;-0.79;9.37;0.02;-0.02;-0.26;-3.43;30.38;-3.43
3039.0;0.02;-0.73;9.41;0.02;-0.02;-0.26;-5.11;32.97;-5.11
3040.0;0.23;-0.66;9.43;0.04;-0.03;-0.25;-6.23;35.0;-6.23
3041.0;0.3;-0.65;9.45;0.04;-0.03;-0.25;-7.14;35.84;-7.14
3042.0;0.65;-0.62;9.48;0.04;-0.03;-0.25;-7.0;36.96;-7.0
3043.0;0.88;-0.51;9.57;0.04;-0.03;-0.25;-6.16;35.14;-6.16
3044.0;0.82;-0.33;9.8;0.03;-0.03;-0.26;-5.39;32.27;-5.39
3045.0;0.23;-0.16;10.01;0.03;-0.03;-0.26;-3.15;30.8;-3.15
3046.0;0.27;-0.13;9.69;0.03;-0.03;-0.26;-1.61;29.54;-1.61
3047.0;0.27;-0.13;9.73;0.05;-0.03;-0.25;-0.91;28.98;-0.91
3048.0;0.37;-0.23;9.76;0.05;-0.03;-0.25;-0.21;29.12;-0.21
3049.0;0.57;-0.27;9.8;0.05;-0.03;-0.25;0.98;27.65;0.98
3050.0;0.88;-0.31;9.53;0.06;-0.03;-0.26;1.33;24.78;1.33
3051.0;1.21;-0.37;9.56;0.06;-0.03;-0.26;1.96;18.83;1.96
3052.0;1.62;-0.81;9.4;0.06;-0.03;-0.26;2.52;8.96;2.52
3053.0;1.47;-0.83;9.32;0.07;-0.04;-0.25;3.57;-0.14;3.57
3054.0;1.67;-0.89;9.49;0.07;-0.04;-0.25;5.18;-8.82;5.18
3055.0;1.59;-0.85;9.59;0.07;-0.04;-0.25;5.6;-17.78;5.6
3056.0;1.21;-0.93;9.75;0.07;-0.04;-0.27;6.44;-22.54;6.44
3057.0;1.3;-0.85;9.7;0.07;-0.04;-0.27;7.28;-27.23;7.28
3058.0;1.28;-0.6;9.78;0.07;-0.04;-0.27;8.75;-31.78;8.75
3059.0;1.05;-0.64;9.66;0.07;-0.04;-0.27;10.01;-34.37;10.01
3060.0;0.97;-0.57;9.55;0.07;-0.04;-0.27;10.78;-37.45;10.78
3061.0;0.82;-0.48;9.55;0.07;-0.04;-0.27;12.25;-39.2;12.25
3062.0;0.55;-0.53;9.62;0.07;-0.04;-0.26;12.25;-40.11;12.25
3063.0;0.33;-0.5;9.57;0.07;-0.04;-0.26;12.39;-39.27;12.39
3065.0;-0.45;-0.71;9.81;0.05;-0.03;-0.25;10.57;-28.7;10.57
3066.0;-0.47;-0.82;9.86;0.05;-0.03;-0.25;9.31;-21.28;9.31
3067.0;-0.18;-0.93;9.82;0.05;-0.03;-0.25;7.7;-16.03;7.7
3070.0;0.5;-0.69;9.6;0.04;-0.03;-0.29;4.83;-7.63;4.83
3071.0;0.76;-0.66;9.47;0.06;-0.03;-0.27;5.18;-9.38;5.18
3072.0;0.6;-0.52;9.23;0.06;-0.03;-0.27;4.13;-11.62;4.13
3073.0;0.49;-0.42;9.16;0.06;-0.03;-0.27;2.45;-14.91;2.45
3074.0;0.54;-0.61;9.08;0.04;-0.05;-0.29;1.33;-35.77;1.33
3075.0;0.68;-0.72;8.99;0.04;-0.05;-0.29;-0.77;-22.68;-0.77
3076.0;0.77;-0.77;9.14;0.04;-0.05;-0.29;-2.38;-29.33;-2.38
3078.0;0.62;-0.73;9.82;0.03;-0.02;-0.26;-4.9;-47.81;-4.9
3079.0;0.57;-0.78;9.78;0.03;-0.02;-0.26;-6.09;-57.61;-6.09
3080.0;0.55;-0.85;9.93;0.02;-0.02;-0.26;-5.81;-66.22;-5.81
3081.0;0.09;-0.66;9.94;0.02;-0.02;-0.26;-5.04;-73.36;-5.04
3082.0;-0.22;-0.51;10.12;0.02;-0.02;-0.26;-6.09;-79.38;-6.09
3083.0;-0.57;-0.34;10.45;-0.13;-0.01;-0.25;-6.79;-84.42;-6.79
3084.0;-0.7;-0.37;10.5;-0.04;-0.01;-0.25;-7.7;-88.76;-7.7
3085.0;-0.5;-0.51;10.59;-0.04;-0.01;-0.25;-7.98;-91.77;-7.98
3086.0;-0.6;-1.0;10.42;-0.04;-0.01;-0.25;-7.35;-94.92;-7.35
3088.0;-1.53;-1.01;10.47;-0.04;-0.01;-0.27;-3.78;-89.6;-3.78
3091.0;-1.8;-0.94;10.4;-0.07;-0.0;-0.26;-9.66;-73.78;-9.66
3092.0;-1.59;-1.11;10.29;-0.07;-0.0;-0.26;-8.68;-64.75;-8.68
3093.0;-1.51;-0.57;9.93;-0.09;0.0;-0.28;-10.64;-54.25;-10.64
3096.0;-2.29;-0.15;9.44;-0.1;-0.01;-0.25;-7.84;-29.54;-7.84
3097.0;-2.18;-0.08;9.32;-0.1;-0.01;-0.25;-6.3;-19.32;-6.3
3098.0;-2.18;-0.14;9.22;-0.1;-0.01;-0.25;-7.07;-9.45;-7.07
3099.0;-2.27;-0.17;8.97;-0.11;0.0;-0.27;-7.0;-0.77;-7.0
3101.0;-1.59;-0.39;8.73;-0.11;0.0;-0.27;-1.26;10.99;-1.26
3102.0;-1.39;-0.59;8.72;-0.11;0.02;-0.26;0.91;13.44;0.91
3103.0;-1.13;-0.77;8.68;-0.11;0.02;-0.26;0.63;14.98;0.63
3104.0;-1.08;-0.88;8.82;-0.11;0.02;-0.26;-0.35;17.92;-0.35
3106.0;-1.41;-0.64;9.0;-0.11;-0.0;-0.26;-2.17;21.21;-2.17
3107.0;0.32;-0.09;8.76;-0.11;-0.0;-0.26;-2.38;7.0;-2.38
3108.0;-0.34;-0.21;9.02;-0.11;0.01;-0.25;-0.07;-10.43;-0.07
3109.0;-0.21;0.17;10.84;-0.11;0.01;-0.25;-3.78;-9.66;-3.78
